BatchNo,AreaPattern,Count
波次9,"(5, 4, 14, 16, 21)",2.0
波次9,"(5, 4, 5, 13, 15, 18)",1.0
波次9,"(5, 3, 12, 16, 21)",1.0
波次9,"(5, 4, 7, 16, 18)",1.0
波次9,"(5, 4, 9, 16, 20)",1.0
波次9,"(5, 1, 7, 10, 16)",1.0
波次9,"(5, 2, 10, 12, 16, 18)",1.0
波次9,"(5, 3, 9, 10, 12, 15)",1.0
波次9,"(5, 4, 8, 10, 12, 16)",1.0
波次9,"(5, 4, 7, 10, 15)",1.0
波次9,"(5, 3, 13, 16, 17, 18)",1.0
波次9,"(5, 1, 6, 11, 15, 20)",1.0
波次9,"(5, 4, 7, 8, 10, 16)",1.0
波次9,"(5, 2, 3, 15, 17, 22)",1.0
波次9,"(5, 4, 5, 10, 16)",1.0
波次9,"(5, 1, 3, 15, 16, 18)",1.0
波次9,"(5, 2, 8, 10, 16, 17)",1.0
波次9,"(5, 2, 11, 16, 17, 18)",2.0
波次9,"(5, 1, 6, 15, 18)",2.0
波次9,"(5, 7, 11, 12, 16, 18)",1.0
波次9,"(5, 2, 7, 10, 12, 16)",1.0
波次9,"(5, 8, 11, 12, 16, 18)",2.0
波次9,"(5, 4, 7, 8, 16, 18)",1.0
波次9,"(5, 4, 7, 12, 16, 18)",1.0
波次9,"(5, 4, 8, 16, 18)",1.0
波次9,"(5, 14, 16, 17, 20)",1.0
波次9,"(5, 3, 16, 17, 20)",1.0
波次9,"(5, 2, 4, 7, 16, 18)",1.0
波次9,"(5, 8, 9, 15, 17, 22)",1.0
波次9,"(5, 3, 4, 10, 12, 15)",1.0
波次9,"(5, 1, 2, 10, 15, 17)",1.0
波次9,"(5, 12, 13, 14, 16, 20)",1.0
波次9,"(5, 7, 10, 16, 17)",1.0
波次9,"(5, 4, 8, 9, 16, 18)",1.0
波次9,"(5, 1, 11, 14, 16, 21)",1.0
波次9,"(5, 4, 9, 14, 15, 18)",1.0
波次9,"(5, 1, 2, 10, 12, 15)",1.0
波次9,"(5, 3, 14, 15, 17, 18)",1.0
波次9,"(5, 1, 4, 7, 16, 18)",1.0
波次9,"(5, 11, 13, 16, 17, 21)",1.0
波次9,"(5, 9, 10, 12, 15)",1.0
波次9,"(5, 9, 12, 15, 21)",1.0
波次9,"(5, 4, 7, 8, 15, 22)",1.0
波次9,"(5, 2, 8, 15, 17, 18)",1.0
波次9,"(5, 10, 11, 12, 15)",1.0
波次9,"(5, 6, 11, 16, 17, 21)",1.0
波次9,"(5, 4, 13, 15, 20)",1.0
波次9,"(5, 4, 9, 16, 17, 21)",1.0
波次9,"(5, 8, 10, 12, 16, 17)",1.0
波次9,"(5, 1, 14, 16, 21)",1.0
波次9,"(5, 1, 6, 9, 16, 18)",1.0
波次9,"(5, 3, 11, 12, 16, 21)",1.0
波次9,"(5, 3, 10, 12, 15, 16)",1.0
波次9,"(5, 5, 10, 12, 14, 16)",1.0
波次9,"(5, 4, 5, 8, 10, 16)",1.0
波次9,"(5, 11, 12, 15, 21)",1.0
波次9,"(5, 12, 14, 15, 17, 22)",1.0
波次9,"(5, 1, 4, 8, 10, 15)",1.0
波次9,"(5, 3, 4, 12, 16, 18)",1.0
波次9,"(5, 10, 13, 16, 17)",1.0
波次9,"(5, 5, 7, 10, 12, 16)",2.0
波次9,"(5, 7, 10, 12, 15)",1.0
波次9,"(5, 1, 2, 4, 16, 18)",1.0
波次9,"(5, 4, 8, 11, 15, 21)",2.0
波次9,"(5, 2, 12, 15, 16, 18)",1.0
波次9,"(5, 2, 8, 12, 16, 18)",1.0
波次9,"(5, 7, 12, 15, 16, 18)",1.0
波次9,"(5, 10, 14, 16, 17)",2.0
波次9,"(5, 2, 4, 10, 14, 16)",1.0
波次9,"(5, 1, 3, 10, 15)",1.0
波次9,"(5, 2, 4, 6, 10, 16)",1.0
波次9,"(5, 2, 4, 10, 12, 16)",1.0
波次9,"(5, 5, 7, 15, 17, 18)",1.0
波次9,"(5, 3, 4, 10, 14, 16)",1.0
波次9,"(5, 1, 6, 8, 10, 15)",1.0
波次9,"(5, 3, 4, 12, 15, 18)",1.0
波次9,"(5, 12, 14, 15, 18)",1.0
波次9,"(5, 9, 16, 17, 18)",1.0
波次9,"(5, 2, 9, 16, 17, 18)",1.0
波次9,"(5, 7, 16, 17, 20)",1.0
波次9,"(5, 8, 10, 13, 15, 17)",1.0
波次9,"(5, 6, 13, 15, 17, 18)",1.0
波次9,"(5, 6, 11, 12, 16, 21)",1.0
波次9,"(5, 4, 14, 15, 22)",1.0
波次9,"(5, 2, 4, 6, 16, 22)",1.0
波次9,"(5, 6, 10, 11, 12, 16)",1.0
波次9,"(5, 4, 10, 11, 16)",1.0
波次9,"(5, 1, 3, 8, 15, 18)",1.0
波次9,"(5, 2, 10, 13, 16, 17)",2.0
波次9,"(5, 8, 12, 16, 21)",1.0
波次9,"(5, 3, 4, 12, 16, 21)",1.0
波次9,"(5, 11, 12, 15, 18)",1.0
波次9,"(5, 3, 4, 14, 15, 18)",1.0
波次9,"(5, 3, 4, 8, 10, 15)",1.0
波次9,"(5, 7, 10, 14, 16, 17)",1.0
波次9,"(5, 4, 9, 10, 15)",3.0
波次9,"(5, 11, 12, 14, 16, 18)",1.0
波次9,"(5, 6, 10, 12, 16, 17)",1.0
波次9,"(5, 4, 10, 13, 16, 21)",1.0
波次9,"(5, 4, 16, 18, 19)",1.0
波次9,"(5, 1, 9, 15, 17, 18)",1.0
波次9,"(5, 3, 12, 13, 16, 18)",1.0
波次9,"(5, 12, 14, 16, 17, 20)",1.0
波次9,"(5, 3, 10, 13, 16, 17)",1.0
波次9,"(5, 4, 12, 13, 16, 22)",1.0
波次9,"(5, 1, 11, 14, 16, 18)",1.0
波次9,"(5, 8, 10, 16, 17)",1.0
波次9,"(5, 9, 12, 16, 18)",1.0
波次9,"(5, 1, 4, 9, 16, 21)",1.0
波次9,"(5, 3, 4, 10, 16, 17)",1.0
波次9,"(5, 1, 9, 10, 15, 17)",1.0
波次9,"(5, 3, 4, 5, 10, 16)",1.0
波次9,"(5, 2, 10, 12, 13, 15)",1.0
波次9,"(5, 3, 8, 16, 17, 20)",1.0
波次9,"(5, 1, 3, 10, 12, 16)",1.0
波次9,"(5, 2, 7, 10, 15, 17)",1.0
波次9,"(5, 4, 7, 15, 21)",1.0
波次9,"(5, 3, 4, 10, 15, 17)",2.0
波次9,"(5, 10, 11, 12, 16)",2.0
波次9,"(5, 2, 4, 14, 16, 21)",1.0
波次9,"(5, 11, 12, 15, 16, 21)",1.0
波次9,"(5, 6, 12, 15, 17, 18)",1.0
波次9,"(5, 13, 14, 15, 17, 18)",1.0
波次9,"(5, 1, 6, 10, 16, 17)",1.0
波次9,"(5, 2, 3, 4, 15, 22)",1.0
波次9,"(5, 2, 4, 16, 21)",1.0
波次9,"(5, 1, 2, 16, 17, 21)",1.0
波次9,"(5, 1, 14, 16, 17, 18)",1.0
波次9,"(5, 2, 4, 12, 16, 20)",1.0
波次9,"(5, 4, 5, 16, 17, 22)",1.0
波次9,"(5, 1, 2, 4, 10, 16)",1.0
波次9,"(5, 2, 7, 15, 17, 18)",1.0
波次9,"(5, 1, 6, 14, 15, 18)",1.0
波次9,"(5, 1, 6, 15, 22)",1.0
波次9,"(5, 3, 10, 15, 17, 18)",1.0
波次9,"(5, 5, 8, 10, 15, 17)",1.0
波次9,"(5, 2, 10, 12, 15, 17)",1.0
波次9,"(5, 1, 9, 12, 15, 20)",1.0
波次9,"(5, 2, 3, 16, 17, 22)",1.0
波次9,"(5, 4, 9, 10, 16, 18)",1.0
波次9,"(5, 4, 8, 12, 16, 18)",1.0
波次9,"(5, 7, 13, 15, 17, 18)",1.0
波次9,"(5, 1, 7, 11, 15, 18)",1.0
波次9,"(5, 7, 10, 13, 15, 17)",1.0
波次9,"(5, 4, 12, 14, 15, 21)",1.0
波次9,"(5, 4, 7, 10, 16)",1.0
波次9,"(5, 14, 16, 17, 22)",1.0
波次9,"(5, 2, 8, 10, 15, 17)",1.0
波次9,"(5, 4, 8, 15, 17, 22)",1.0
波次9,"(5, 3, 9, 12, 15, 18)",1.0
波次9,"(5, 4, 8, 16, 20)",1.0
波次9,"(5, 3, 4, 9, 10, 16)",1.0
波次9,"(5, 11, 12, 16, 17, 18)",1.0
波次9,"(5, 4, 8, 9, 16, 21)",1.0
波次9,"(5, 4, 10, 13, 16, 19)",1.0
波次9,"(5, 4, 5, 10, 13, 15)",1.0
波次9,"(5, 3, 4, 16, 21)",1.0
波次9,"(5, 1, 5, 15, 17, 18)",1.0
波次9,"(5, 8, 10, 12, 14, 16)",1.0
波次9,"(5, 2, 4, 8, 10, 16)",1.0
波次9,"(5, 4, 8, 11, 16, 20)",1.0
波次9,"(5, 5, 12, 13, 15, 22)",1.0
波次9,"(5, 1, 3, 16, 17, 18)",1.0
波次9,"(5, 1, 3, 4, 10, 15)",1.0
波次9,"(5, 1, 3, 10, 14, 16)",1.0
波次9,"(5, 1, 2, 10, 13, 15)",1.0
波次9,"(5, 9, 12, 13, 15, 21)",1.0
波次9,"(5, 4, 7, 9, 15, 21)",1.0
波次9,"(5, 1, 6, 11, 15, 18)",1.0
波次9,"(5, 4, 13, 16, 17, 21)",1.0
波次9,"(5, 4, 8, 9, 15, 21)",1.0
波次9,"(5, 3, 4, 7, 16, 22)",1.0
波次9,"(5, 5, 11, 12, 16, 18)",1.0
波次9,"(5, 4, 10, 13, 15)",1.0
波次9,"(5, 2, 12, 16, 18)",1.0
波次9,"(5, 2, 4, 9, 15, 21)",1.0
波次9,"(5, 2, 4, 10, 16)",1.0
波次9,"(5, 3, 10, 11, 15, 17)",1.0
波次9,"(5, 4, 6, 8, 10, 16)",1.0
波次9,"(5, 11, 13, 16, 17, 18)",1.0
波次9,"(5, 1, 2, 15, 18, 19)",1.0
波次9,"(5, 4, 8, 11, 16, 18)",1.0
波次9,"(8, 1, 4, 10, 12, 15, 17)",1.0
波次9,"(8, 1, 4, 10, 12, 16, 17)",1.0
波次9,"(8, 1, 4, 16, 17, 18)",1.0
波次9,"(3, 10, 15)",1.0
波次9,"(3, 16, 18)",2.0
波次9,"(3, 15, 16, 21)",2.0
波次9,"(3, 15, 18, 21)",1.0
波次9,"(3, 15, 16, 20)",2.0
波次9,"(3, 15, 16, 22)",1.0
波次9,"(3, 15, 16, 18)",1.0
波次9,"(3, 10, 15, 18)",2.0
波次9,"(3, 10, 15, 16)",3.0
波次9,"(3, 10, 16)",3.0
波次9,"(3, 10, 15, 22)",1.0
波次9,"(3, 16, 22)",1.0
波次9,"(3, 15, 18)",1.0
波次9,"(3, 15, 22)",1.0
波次9,"(3, 16, 21, 22)",1.0
波次9,"(10, 1, 4, 12, 15, 17, 21)",1.0
波次9,"(10, 12, 16, 17, 20)",1.0
波次9,"(5, 12, 15, 21)",1.0
波次9,"(5, 4, 10, 15, 17, 18)",1.0
波次9,"(5, 10, 15, 16, 17)",1.0
波次9,"(5, 4, 10, 16, 21)",1.0
波次9,"(5, 1, 16, 21)",1.0
波次9,"(5, 1, 10, 12, 16, 17)",1.0
波次9,"(5, 12, 16, 17, 18)",2.0
波次9,"(5, 1, 16, 18, 21)",1.0
波次9,"(5, 1, 12, 16, 17, 18)",1.0
波次9,"(5, 4, 16, 18)",2.0
波次9,"(5, 1, 4, 10, 12, 16)",1.0
波次9,"(5, 4, 10, 15, 16)",1.0
波次9,"(5, 4, 10, 16)",1.0
波次9,"(5, 1, 4, 10, 16, 17)",1.0
波次9,"(5, 12, 16, 17, 21)",1.0
波次9,"(5, 12, 15, 17, 21)",1.0
波次9,"(5, 4, 15, 17, 18)",1.0
波次9,"(5, 1, 10, 15, 16, 17)",1.0
波次9,"(5, 4, 10, 12, 15, 18)",1.0
波次9,"(5, 4, 10, 16, 17)",1.0
波次9,"(5, 4, 16, 20)",2.0
波次9,"(5, 4, 10, 12, 16)",1.0
波次9,"(5, 4, 10, 12, 16, 17)",1.0
波次9,"(5, 1, 15, 21)",1.0
波次9,"(5, 10, 12, 15, 17)",1.0
波次9,"(5, 10, 15, 17)",1.0
波次9,"(5, 1, 4, 15, 17, 21)",1.0
波次9,"(5, 1, 10, 15, 17)",1.0
波次9,"(5, 4, 12, 16, 22)",1.0
波次9,"(5, 4, 16, 17, 18)",1.0
波次9,"(4, 10, 15, 16)",1.0
波次9,"(4, 15, 16, 21)",1.0
波次10,"(2, 11, 12)",65.0
波次10,"(2, 12, 13)",68.0
波次10,"(2, 10, 13)",12.0
波次10,"(2, 2, 10)",11.0
波次10,"(2, 5, 10)",16.0
波次10,"(2, 10, 11)",27.0
波次10,"(9, 1, 4, 8, 11, 12, 15, 16, 18)",1.0
波次10,"(9, 1, 2, 6, 14, 16, 17, 18)",1.0
波次10,"(9, 3, 4, 8, 11, 14, 16, 17, 18)",1.0
波次10,"(9, 4, 10, 12, 14, 15, 16, 18)",1.0
波次10,"(9, 4, 7, 9, 12, 13, 14, 16, 17, 18)",1.0
波次10,"(9, 2, 5, 7, 10, 13, 14, 16, 17)",1.0
波次10,"(9, 4, 9, 11, 15, 16, 17, 18)",1.0
波次10,"(9, 1, 4, 5, 7, 8, 14, 16, 17, 18)",1.0
波次10,"(9, 1, 3, 5, 8, 11, 12, 16, 21)",1.0
波次10,"(9, 2, 3, 4, 10, 11, 12, 13, 16)",1.0
波次10,"(9, 10, 12, 13, 16, 18)",1.0
波次10,"(9, 3, 4, 10, 11, 12, 14, 15, 16, 17)",1.0
波次10,"(9, 2, 7, 8, 12, 13, 16, 18)",1.0
波次10,"(9, 2, 4, 5, 8, 11, 12, 13, 16, 22)",1.0
波次10,"(9, 1, 4, 5, 8, 11, 12, 15, 18)",1.0
波次10,"(9, 1, 12, 13, 15, 16, 17, 18)",1.0
波次10,"(9, 3, 10, 12, 13, 14, 16, 17)",1.0
波次10,"(9, 3, 4, 5, 7, 10, 12, 13, 16, 17)",1.0
波次10,"(9, 2, 4, 7, 9, 12, 14, 16, 18)",1.0
波次10,"(9, 2, 5, 8, 10, 16, 17)",1.0
波次10,"(9, 2, 3, 4, 7, 13, 15, 18)",1.0
波次10,"(9, 4, 7, 13, 14, 15, 17, 18)",1.0
波次10,"(9, 3, 4, 9, 11, 12, 15, 17, 18)",1.0
波次10,"(9, 11, 12, 13, 14, 16, 17, 18)",1.0
波次10,"(9, 2, 4, 14, 16, 17, 18)",1.0
波次10,"(9, 4, 5, 7, 11, 15, 17, 18)",1.0
波次10,"(9, 3, 7, 12, 15, 17, 18)",1.0
波次10,"(9, 2, 4, 8, 10, 11, 16, 17)",1.0
波次10,"(9, 2, 4, 7, 11, 14, 16, 18)",1.0
波次10,"(9, 2, 3, 5, 11, 12, 16, 17, 22)",1.0
波次10,"(9, 2, 3, 6, 9, 13, 15, 17, 18)",1.0
波次10,"(9, 2, 4, 5, 8, 10, 11, 16, 17)",1.0
波次10,"(9, 4, 5, 8, 10, 13, 16)",1.0
波次10,"(9, 2, 4, 5, 7, 10, 12, 13, 16)",1.0
波次10,"(9, 1, 2, 4, 5, 9, 10, 11, 16)",1.0
波次10,"(9, 3, 8, 9, 10, 12, 13, 15, 17)",1.0
波次10,"(9, 4, 7, 8, 10, 11, 12, 13, 15, 17)",1.0
波次10,"(9, 2, 4, 9, 13, 15, 16, 17, 18)",1.0
波次10,"(9, 1, 2, 13, 14, 16, 17, 18)",1.0
波次10,"(9, 2, 3, 8, 9, 12, 13, 15, 18)",1.0
波次10,"(9, 3, 10, 11, 14, 16, 17)",1.0
波次10,"(9, 2, 3, 8, 11, 15, 17, 18)",2.0
波次10,"(9, 1, 2, 4, 8, 9, 10, 13, 16)",1.0
波次10,"(9, 1, 2, 3, 4, 7, 10, 12, 15)",1.0
波次10,"(9, 2, 5, 7, 8, 10, 16, 17)",1.0
波次10,"(9, 2, 8, 10, 11, 13, 14, 15, 17)",1.0
波次10,"(9, 5, 7, 11, 14, 16, 17, 18)",1.0
波次10,"(9, 1, 4, 8, 9, 10, 12, 13, 14, 15)",1.0
波次10,"(9, 4, 7, 10, 11, 14, 15)",1.0
波次10,"(9, 1, 2, 3, 5, 6, 7, 11, 16, 18)",1.0
波次10,"(9, 2, 4, 9, 10, 11, 14, 15, 17)",1.0
波次10,"(9, 3, 8, 9, 10, 12, 16, 17)",1.0
波次10,"(9, 5, 7, 10, 11, 12, 15, 16, 17)",1.0
波次10,"(9, 1, 2, 5, 9, 10, 16, 17)",1.0
波次10,"(9, 2, 4, 6, 9, 13, 14, 15, 17, 18)",1.0
波次10,"(9, 1, 3, 4, 6, 10, 11, 12, 15, 17)",1.0
波次10,"(9, 5, 11, 12, 15, 16, 18)",1.0
波次10,"(9, 2, 3, 5, 8, 10, 12, 14, 15)",1.0
波次10,"(9, 2, 8, 10, 11, 12, 13, 14, 16, 17)",1.0
波次10,"(9, 3, 4, 5, 11, 13, 14, 15, 18)",1.0
波次10,"(9, 1, 10, 11, 12, 13, 14, 15)",1.0
波次10,"(9, 4, 5, 11, 16, 17, 18)",1.0
波次10,"(9, 1, 3, 4, 5, 9, 10, 13, 16, 17)",1.0
波次10,"(9, 1, 2, 4, 6, 11, 16, 18)",1.0
波次10,"(9, 2, 4, 10, 12, 15, 18)",1.0
波次10,"(9, 5, 8, 9, 10, 11, 15, 17)",1.0
波次10,"(9, 4, 5, 7, 9, 13, 16, 17, 22)",1.0
波次10,"(9, 2, 5, 7, 10, 13, 16, 17)",1.0
波次10,"(9, 1, 3, 11, 16, 17, 18)",1.0
波次10,"(9, 2, 3, 4, 5, 12, 16, 18, 21)",1.0
波次10,"(9, 4, 11, 14, 15, 16, 18)",1.0
波次10,"(9, 3, 4, 12, 15, 16, 17, 18)",1.0
波次10,"(9, 4, 9, 10, 11, 15, 16, 17)",1.0
波次10,"(9, 7, 8, 9, 13, 14, 16, 17, 18)",1.0
波次10,"(9, 2, 4, 10, 11, 12, 14, 15)",1.0
波次10,"(9, 2, 3, 4, 8, 10, 15)",1.0
波次10,"(9, 2, 10, 11, 12, 14, 16)",1.0
波次10,"(9, 1, 2, 3, 6, 9, 10, 14, 15, 17)",1.0
波次10,"(9, 1, 7, 9, 13, 14, 15, 18)",1.0
波次10,"(9, 1, 8, 11, 12, 14, 15, 17, 18)",1.0
波次10,"(9, 3, 6, 11, 16, 17, 18)",1.0
波次10,"(9, 1, 4, 6, 8, 10, 11, 13, 15)",1.0
波次10,"(9, 1, 3, 10, 11, 12, 16)",1.0
波次10,"(9, 2, 4, 5, 12, 15, 18)",1.0
波次10,"(9, 11, 12, 13, 16, 17, 18)",1.0
波次10,"(9, 1, 2, 4, 14, 16, 17, 18)",1.0
波次10,"(9, 1, 3, 6, 8, 10, 11, 13, 15)",1.0
波次10,"(9, 1, 3, 4, 6, 14, 16, 18)",1.0
波次10,"(9, 2, 9, 10, 11, 13, 15, 16, 17)",1.0
波次10,"(9, 1, 4, 7, 11, 14, 15, 18)",1.0
波次10,"(9, 1, 2, 5, 14, 15, 18)",1.0
波次10,"(9, 4, 6, 8, 9, 14, 16, 21)",1.0
波次10,"(9, 3, 4, 10, 11, 16, 17)",1.0
波次10,"(9, 4, 8, 10, 11, 12, 15, 17)",1.0
波次10,"(9, 1, 2, 3, 10, 12, 14, 15)",1.0
波次10,"(9, 4, 7, 10, 12, 15, 16, 17, 18)",1.0
波次10,"(9, 2, 3, 4, 8, 11, 13, 14, 15, 18)",1.0
波次10,"(9, 3, 4, 7, 9, 12, 13, 15, 18)",1.0
波次10,"(9, 1, 3, 6, 10, 11, 13, 15)",1.0
波次10,"(9, 3, 7, 12, 16, 17, 18)",1.0
波次10,"(9, 2, 3, 4, 8, 10, 11, 16)",1.0
波次10,"(9, 2, 4, 7, 10, 12, 13, 14, 16)",1.0
波次10,"(9, 2, 12, 15, 16, 17, 18)",1.0
波次10,"(9, 3, 4, 5, 10, 11, 13, 15, 17)",1.0
波次10,"(9, 1, 2, 3, 8, 16, 18)",1.0
波次10,"(9, 1, 3, 4, 6, 8, 10, 13, 15)",1.0
波次10,"(9, 3, 4, 5, 13, 15, 17, 18)",1.0
波次10,"(9, 1, 2, 8, 11, 16, 17, 18)",1.0
波次10,"(9, 4, 7, 10, 15, 16, 17)",1.0
波次10,"(9, 1, 2, 5, 8, 10, 11, 12, 16, 17)",1.0
波次10,"(9, 1, 3, 4, 6, 11, 16, 18)",1.0
波次10,"(9, 2, 4, 10, 12, 13, 16, 17, 18)",1.0
波次10,"(9, 1, 4, 8, 11, 13, 15, 18)",1.0
波次10,"(9, 2, 4, 10, 11, 12, 16, 18)",1.0
波次10,"(9, 3, 8, 12, 13, 14, 16, 18)",1.0
波次10,"(9, 1, 2, 12, 15, 18)",1.0
波次10,"(9, 4, 13, 15, 17, 18)",1.0
波次10,"(9, 1, 6, 11, 12, 14, 15, 18)",1.0
波次10,"(9, 1, 3, 5, 8, 10, 11, 15, 16)",1.0
波次10,"(9, 1, 2, 5, 9, 16, 18)",1.0
波次10,"(9, 1, 2, 8, 13, 16, 18)",1.0
波次10,"(9, 5, 11, 12, 15, 16, 17, 18)",1.0
波次10,"(9, 1, 2, 3, 6, 7, 12, 14, 15, 18)",1.0
波次10,"(9, 1, 4, 5, 11, 14, 16, 17, 18)",1.0
波次10,"(9, 5, 10, 11, 15, 16, 17)",1.0
波次10,"(9, 2, 4, 11, 13, 15, 18)",1.0
波次10,"(9, 1, 2, 4, 10, 11, 12, 15)",1.0
波次10,"(9, 2, 5, 6, 8, 10, 12, 16)",1.0
波次10,"(9, 1, 2, 10, 13, 16)",1.0
波次10,"(9, 1, 3, 7, 10, 12, 14, 15, 16)",1.0
波次10,"(9, 2, 4, 11, 16, 17, 18)",1.0
波次10,"(9, 4, 5, 7, 8, 10, 11, 15, 17)",1.0
波次10,"(9, 1, 5, 7, 11, 14, 15, 18)",1.0
波次10,"(9, 1, 2, 4, 5, 7, 8, 12, 15, 18)",1.0
波次10,"(9, 3, 10, 12, 14, 16, 17)",1.0
波次10,"(9, 1, 2, 7, 14, 15, 16, 18)",1.0
波次10,"(9, 1, 2, 3, 6, 12, 16, 18)",1.0
波次10,"(9, 4, 6, 10, 11, 13, 15, 16, 17)",1.0
波次10,"(9, 1, 3, 5, 12, 13, 16, 22)",1.0
波次10,"(9, 1, 2, 5, 8, 9, 10, 15, 16, 17)",1.0
波次10,"(9, 3, 7, 9, 10, 12, 15, 16, 17)",1.0
波次10,"(9, 2, 3, 10, 11, 14, 16, 17)",1.0
波次10,"(9, 1, 6, 9, 10, 13, 15, 17)",1.0
波次10,"(9, 3, 4, 10, 11, 14, 15, 16, 17)",1.0
波次10,"(9, 4, 5, 11, 13, 15, 16, 18)",1.0
波次10,"(9, 2, 5, 10, 11, 13, 16, 17)",1.0
波次10,"(9, 1, 2, 3, 5, 7, 10, 16)",1.0
波次10,"(9, 4, 8, 10, 13, 16, 17)",1.0
波次10,"(9, 2, 8, 11, 12, 14, 15, 18)",1.0
波次10,"(9, 2, 4, 7, 11, 16, 17, 18)",1.0
波次10,"(9, 3, 4, 5, 7, 10, 16)",1.0
波次10,"(9, 4, 10, 11, 12, 13, 15)",1.0
波次10,"(9, 4, 9, 11, 12, 13, 16, 18)",1.0
波次10,"(9, 5, 9, 10, 11, 16, 17)",1.0
波次10,"(9, 2, 8, 12, 13, 15, 16, 18)",1.0
波次10,"(9, 1, 2, 5, 10, 11, 14, 16)",1.0
波次10,"(9, 1, 3, 7, 11, 13, 16, 18)",1.0
波次10,"(9, 7, 10, 11, 12, 15, 17)",1.0
波次10,"(9, 2, 4, 10, 11, 12, 14, 16)",1.0
波次10,"(9, 2, 5, 8, 11, 15, 17, 18)",1.0
波次10,"(9, 2, 4, 8, 13, 16, 17, 18)",1.0
波次10,"(9, 2, 4, 10, 11, 12, 13, 14, 16)",1.0
波次10,"(9, 1, 2, 5, 10, 12, 14, 16)",1.0
波次10,"(9, 3, 4, 7, 8, 10, 14, 16)",1.0
波次10,"(9, 3, 8, 10, 14, 16, 17)",1.0
波次10,"(9, 1, 5, 10, 11, 14, 15, 16)",1.0
波次10,"(9, 1, 7, 11, 12, 14, 15, 18)",1.0
波次10,"(9, 1, 2, 4, 13, 14, 16, 18)",1.0
波次10,"(9, 4, 8, 9, 10, 11, 13, 16, 17)",1.0
波次10,"(9, 4, 7, 11, 12, 14, 15, 18)",1.0
波次10,"(9, 3, 7, 10, 12, 14, 16)",1.0
波次10,"(9, 4, 6, 10, 11, 12, 15, 17)",1.0
波次10,"(9, 2, 3, 4, 9, 12, 13, 14, 16, 18)",1.0
波次10,"(9, 3, 9, 13, 14, 16, 17, 18)",1.0
波次10,"(9, 4, 5, 7, 8, 10, 12, 13, 16)",1.0
波次10,"(9, 3, 4, 8, 9, 10, 12, 14, 16)",1.0
波次10,"(9, 4, 5, 6, 8, 10, 11, 16, 17)",1.0
波次10,"(9, 3, 8, 12, 13, 15, 17, 18)",1.0
波次10,"(9, 3, 4, 6, 12, 13, 16, 18)",1.0
波次10,"(9, 1, 2, 4, 5, 6, 10, 12, 16)",1.0
波次10,"(9, 1, 2, 11, 15, 16, 18)",1.0
波次10,"(9, 3, 4, 10, 14, 16)",1.0
波次10,"(9, 2, 3, 4, 10, 12, 13, 14, 16)",1.0
波次10,"(9, 1, 2, 3, 8, 9, 10, 16, 17)",1.0
波次10,"(9, 4, 8, 10, 14, 15)",1.0
波次10,"(9, 4, 5, 8, 12, 15, 21)",1.0
波次10,"(9, 3, 4, 11, 13, 15, 17, 18)",1.0
波次10,"(9, 1, 4, 7, 8, 11, 15, 17, 18)",1.0
波次10,"(9, 2, 4, 6, 10, 13, 16, 17)",1.0
波次10,"(9, 1, 2, 3, 4, 8, 10, 11, 16)",1.0
波次10,"(9, 1, 2, 7, 11, 15, 16, 18)",1.0
波次10,"(9, 2, 4, 5, 12, 15, 17, 18)",1.0
波次10,"(9, 4, 12, 13, 15, 16, 18)",1.0
波次10,"(9, 1, 8, 11, 12, 15, 17, 18)",1.0
波次10,"(9, 2, 5, 12, 13, 16, 17, 21)",1.0
波次10,"(9, 4, 5, 7, 9, 10, 12, 13, 16)",1.0
波次10,"(9, 4, 7, 11, 13, 15, 16, 18)",1.0
波次10,"(9, 1, 2, 6, 8, 10, 13, 15, 17)",1.0
波次10,"(9, 9, 10, 13, 14, 15, 17)",1.0
波次10,"(9, 1, 2, 4, 9, 11, 12, 16, 18)",1.0
波次10,"(9, 5, 6, 13, 15, 16, 17, 18)",1.0
波次10,"(9, 1, 4, 10, 11, 13, 15, 18)",1.0
波次10,"(9, 1, 2, 3, 6, 10, 11, 12, 16)",1.0
波次10,"(9, 2, 4, 6, 8, 10, 11, 13, 16)",1.0
波次10,"(9, 3, 4, 5, 9, 10, 15, 16, 17, 18)",1.0
波次10,"(5, 2, 9, 10, 14, 16)",1.0
波次10,"(5, 3, 5, 11, 15, 21)",1.0
波次10,"(5, 3, 10, 14, 15, 18)",1.0
波次10,"(5, 7, 10, 13, 15)",1.0
波次10,"(5, 5, 9, 10, 15, 16)",1.0
波次10,"(5, 2, 10, 11, 15)",1.0
波次10,"(5, 3, 5, 10, 14, 16)",1.0
波次10,"(5, 3, 7, 9, 10, 15)",1.0
波次10,"(5, 2, 10, 14, 16)",2.0
波次10,"(5, 3, 5, 10, 16)",2.0
波次10,"(5, 8, 10, 14, 15, 16)",1.0
波次10,"(5, 3, 10, 11, 15, 16)",1.0
波次10,"(5, 6, 10, 13, 16)",1.0
波次10,"(5, 2, 7, 11, 16, 18)",1.0
波次10,"(5, 7, 13, 15, 16, 18)",1.0
波次10,"(5, 2, 7, 10, 16)",1.0
波次10,"(5, 10, 11, 14, 15, 22)",1.0
波次10,"(5, 10, 11, 13, 14, 16)",1.0
波次10,"(5, 2, 7, 11, 15, 21)",1.0
波次10,"(5, 10, 13, 14, 16)",1.0
